"","subject","tdiff","agey","sex","edu","language","zAN","zBD","zCH","zKW","zOE","zOG","zRZ","zSC","zST","zTG","zTM","zUW","zWA","zWE","zWM","zXG","zZN","zZP","zZZ","zSpeed","zCapacity","zMemory","zTotal","g","grel","H0meanRT","H1meanRT","H2meanRT","H258errorRate","H0oddMean","H0evenMean","H1oddMean","H1evenMean","H2oddMean","H2evenMean","H258oddMean","H258evenMean","Hinter","Hslope","Hrsquare","Hrmse","S1log10mean","S2log10mean","S3log10mean","S4log10sd","S1oddMean","S1evenMean","S2oddMean","S2evenMean","S3oddMean","S3evenMean","S4oddMean","S4evenMean","S1mean","S2mean","S3mean","S4median","SiMedian","Sasymptote","Sslope"
"77",93,5,20,"female","Berufslehre","Deutsch",-0.717492581228873,-0.189298810248628,-0.401129088100295,0.133965795885184,-0.366921719120309,-0.0347697828902402,-1.61206875402828,-0.068875712596854,0.413229541408344,-0.181537591062372,-0.606202379156323,-1.20535710619025,-0.109066660594226,-0.871869248779553,-1.07233828562177,0.841109834904875,-0.75411461849811,0.0214365971619762,0.884903940608366,-0.229125207278255,-0.44281350669578,-0.109901206352145,-0.260613306775394,-0.235056758557656,0.778242717853327,257,344,404,0,250,263,337,352,443,383,443,442,263,71,0.9924,6.11,2.0242,1.9814,2.0355,0.0323,2.0691,1.9794,1.9836,1.9792,2.0197,2.0514,2.0844,2.0398,106,96,109,115,0.032,97,0.022
"78",94,7,19,"female","Bachelor","Deutsch",0.492164332578484,0.0813807969293165,1.39077603538423,1.79484560785399,0.459259635190321,1.6341797958413,1.06556432076037,0.934741813814448,2.54737704640333,0.122017069402578,1.03901206006172,0.851367472773785,2.00994274523645,1.47724261396988,-0.043700306310605,0.841109834904875,0.873815351593048,0.0214365971619762,1.22615234114543,0.727362877506908,1.1234087231114,1.14378134803522,0.998184316217841,0.697994036804694,0.778242717853327,240,288,381,0.03,236,245,296,292,388,396,454,444,229,77,0.9777,11.5,1.774,1.9088,1.8335,0.0292,1.7836,1.7645,1.8955,1.9221,1.8289,1.8381,1.9315,1.9101,59,81,68,85,0.154,59,0.044
"79",95,7,21,"female","Berufsmatura","Deutsch",-0.717492581228873,0.442286939833243,0.196172619727882,-0.319001425560853,0.9549684477767,0.173848914451202,0.578721943526067,0.934741813814448,0.946766417657091,0.425571729867529,-0.331999972619982,0.165792613119105,-0.638819012051894,-0.70407554429745,-0.043700306310605,0.114048791173543,-0.75411461849811,0.0214365971619762,0.202407139534239,0.366099404436038,-0.218585291809422,0.0994472030327422,0.0823204385531195,0.0477344274197845,0.778242717853327,217,281,340,0.12,216,228,269,294,332,349,454,446,205,84,0.9295,22.77,2.0296,2.0145,2.0824,0.0505,2.0677,1.9915,1.9897,2.0394,2.0957,2.069,2.129,2.1782,107,103,121,150,0.174,89,0.06
"80",96,7,21,"female","Berufslehre","Deutsch",1.09699278948216,-1.36224377468639,0.196172619727882,-1.52691401608362,-1.52357561515519,0.173848914451202,-1.36864756541113,-1.57430200221381,-0.653844211089151,-0.788646911992274,-0.331999972619982,-1.09109462958114,-0.638819012051894,1.47724261396988,0.299179020126449,-1.34007329628912,-1.56807960354369,0.89604976137061,0.884903940608366,-1.31835019660296,-0.470005863536555,0.51289667323956,-0.42515312896665,-0.508943310918936,0.778242717853327,229,285,388,0.03,229,230,281,298,392,382,392,376,229,66,0.9412,16.37,2.0034,1.9825,2.0378,0.0621,1.9372,2.0696,2.0149,1.9501,2.0513,2.0243,2.1979,2.1842,101,96,109,153,0.181,75,0.092
"81",97,10,18,"male","Berufslehre","Deutsch",-0.112664124325195,0.352060404107262,1.39077603538423,-0.168012351745508,0.624495906052448,0.173848914451202,-0.151541622325383,-0.068875712596854,-1.1873810873379,-0.485092251527323,-1.42880959876535,-0.405519769926461,-0.109066660594226,-0.70407554429745,-0.386579632747659,-0.903836670050323,0.873815351593048,-1.72778973125529,0.202407139534239,-0.121987764248138,0.0908625484492768,-0.60492832360881,-0.212017846469224,-0.104687459211677,0.778242717853327,237,282,350,0.09,232,242,265,327,368,347,396,380,231,59,0.991,5.59,2.0242,1.9455,1.9513,0.1086,2.0555,1.9928,1.986,1.905,1.9977,1.9049,2.0921,2.2174,106,88,89,139,0.124,78,0.068
"82",99,9,18,"female","Berufsmatura","Deutsch",-0.112664124325195,-0.369751881700592,-0.401129088100295,-0.319001425560853,-0.862630531706688,0.799705006475528,-0.394962810942532,-1.57430200221381,0.413229541408344,-0.788646911992274,0.216404840452701,-0.976832152972027,0.950438042321111,1.14165520500568,0.299179020126449,-0.758424461304057,-1.1610971110209,0.0214365971619762,-0.480089661539889,-0.582236337201166,-0.347058240481064,0.365852618106348,-0.187813986525294,-0.257447185821,0.778242717853327,275,326,478,0.06,276,282,326,327,495,488,508,509,260,98,0.9551,20.93,1.8875,1.9924,1.9382,0.0809,1.8919,1.883,1.9827,2.0022,1.9422,1.9343,2.1098,1.9723,77,98,87,109,0.155,73,0.053
"83",100,7,23,"female","Berufsmatura","Deutsch",-1.32232103813255,0.712966547011188,0.196172619727882,0.28495486970053,1.12020471863883,0.173848914451202,-1.61206875402828,-1.57430200221381,-0.387075772964778,-0.181537591062372,-0.880404785692664,0.394317566337332,-1.69832371496723,-0.536281839815347,0.299179020126449,-1.34007329628912,-1.1610971110209,-1.72778973125529,-1.50383486315108,-0.169258917671539,-1.07337933871655,-0.613659045434808,-0.618765767274297,-0.469427045274873,0.778242717853327,258,289,414,0.06,245,300,279,298,404,426,590,502,224,109,0.894,37.06,1.9318,1.92,1.9611,0.0472,1.9279,1.9358,1.9236,1.9165,1.9525,1.9696,2.0865,2.0864,85,83,91,122,0.158,67,0.075
"84",101,8,21,"female","Berufslehre","Deutsch",-0.112664124325195,-0.730658024604519,-0.401129088100295,-0.0170232779301616,0.128787093466069,-0.452007177573124,-0.151541622325383,-1.57430200221381,0.413229541408344,0.72912639033248,-0.0577975660836406,0.280055089728219,0.950438042321111,-0.0329007263690396,-0.386579632747659,-0.322187835065257,-0.347132125975321,-1.29048314915097,-1.16258646261402,-0.0605828793544618,-0.257097810729524,-0.485221267841078,-0.267633985975021,-0.174065141287897,0.778242717853327,353,378,495,0,350,355,390,367,481,509,546,570,334,77,0.9364,19.86,2.009,2.0817,2.168,0.1034,2.0328,1.9852,2.0306,2.1328,2.1526,2.1833,2.2827,2.3927,102,121,147,224,0.364,71,0.151
"85",102,6,19,"female","Anderes","Deutsch",-1.32232103813255,0.442286939833243,-1.59573250375665,-0.469990499376199,0.294023364328195,-1.91233805896322,-0.881805188176832,1.4365505770201,-0.920612649213525,-0.788646911992274,-0.606202379156323,0.737104996164671,-1.16857136350956,0.973861500523576,-0.729458959184712,1.56817087863621,0.059850366547469,0.458743179266293,0.884903940608366,0.0273397638753903,-0.53273772349792,-0.207483507827204,-0.237627155816578,-0.193127262097389,0.778242717853327,232,294,389,0.09,225,247,283,305,377,402,460,461,223,85,0.9878,9.29,2.0728,2.0043,2.07,0.0705,2.1311,2.0146,1.9383,2.0702,2.0508,2.0892,2.0198,2.0501,118,101,117,112,0.035,115,-0.007
"86",103,5,22,"female","Berufsmatura","Deutsch",1.09699278948216,-0.27952534597461,0.196172619727882,0.586933017331222,-0.532157989982435,-0.660625874914567,0.335300754908917,-0.068875712596854,1.48030329390584,0.72912639033248,-0.880404785692664,0.280055089728219,0.950438042321111,2.14841743189829,0.299179020126449,0.114048791173543,0.873815351593048,-0.853176567046657,-0.480089661539889,0.158954269631519,0.361356384139114,0.322334607071578,0.28088175361407,0.184237950698601,0.778242717853327,257,348,485,0.03,241,292,341,389,512,488,515,468,261,93,0.9403,23.13,1.8859,1.8869,1.9549,0.045,1.9738,1.798,1.9434,1.8304,1.9321,1.9778,2.0052,2.0579,77,77,90,104,0.15,64,0.07
"87",104,4,24,"female","Berufsmatura","Deutsch",-0.717492581228873,-0.640431488878537,0.196172619727882,0.888911164961914,0.9549684477767,1.21694240115841,1.55240669799467,-0.570684475802505,1.48030329390584,1.63979037172733,0.216404840452701,0.851367472773785,-0.109066660594226,-0.0329007263690396,-0.043700306310605,0.404873208666076,0.059850366547469,-0.41586998494234,1.56740074168249,0.800086400374692,-0.154135981816259,0.62869590318746,0.424882107248631,0.272517370267242,0.778242717853327,208,274,378,0.03,201,221,269,278,406,371,435,404,202,85,0.9914,7.77,1.8869,1.9462,2.0327,0.0371,1.8892,1.8845,1.9724,1.92,2.0277,2.0376,2.0774,2.1028,77,88,108,126,0.215,65,0.089
"88",107,11,30,"male","Anderes","Deutsch",-1.32232103813255,0.80319308273717,-0.998430795928471,1.19088931259261,0.789732176914574,1.00832370381697,-0.151541622325383,-0.068875712596854,-0.387075772964778,-0.485092251527323,-0.606202379156323,0.737104996164671,-0.638819012051894,0.470480387077268,-0.386579632747659,-0.758424461304057,0.059850366547469,-1.29048314915097,-0.480089661539889,0.231459372847931,-0.595799761886438,-0.177570687584843,-0.180637025541117,-0.143424721454532,0.778242717853327,263,297,404,0.06,254,273,293,312,414,394,462,482,244,82,0.9471,19.19,1.7957,1.8625,1.9395,0.0161,1.7468,1.8446,1.83,1.895,1.964,1.9149,1.9316,1.9168,62,73,87,83,0.151,59,0.056
"89",108,5,20,"female","Berufslehre","Deutsch",0.492164332578484,2.42727072580484,1.98807774321241,1.64385653403864,1.94638607294946,1.42556109849985,1.79582788661182,1.4365505770201,0.679997979532717,1.33623571126238,0.764809653525383,2.45104214530137,0.950438042321111,0.973861500523576,0.642058346563502,1.56817087863621,1.28079784411584,0.89604976137061,1.56740074168249,1.78629130155056,1.15213969879555,1.03082157136213,1.32308419056941,1.02805211439796,0.778242717853327,253,328,355,0,252,260,320,337,370,351,448,424,253,64,0.9355,16.61,1.6825,1.8333,2.0318,0.088,1.6593,1.7057,1.8356,1.8311,2.058,2.0056,2.3597,2.3278,48,68,108,229,0.654,20,0.328
"90",109,6,20,"male","Berufsmatura","Deutsch",1.09699278948216,0.26183386838128,0.196172619727882,-0.319001425560853,-0.036449177396057,0.173848914451202,-0.638383999559682,0.934741813814448,-1.72091796358665,0.425571729867529,0.216404840452701,-0.634044723144687,0.420685690863442,0.638274091559371,-1.07233828562177,-0.903836670050323,0.059850366547469,-1.29048314915097,-1.50383486315108,-0.201710945719684,0.487474686814684,-0.795908542583316,-0.170048267162772,-0.0356841966316882,0.778242717853327,206,259,318,0.09,202,217,250,267,322,312,387,390,201,63,0.9853,7.63,1.8224,1.8834,1.9724,0.0227,1.8471,1.7976,1.8679,1.8989,1.9873,1.9576,1.9956,1.9742,66,76,94,95,0.149,59,0.073
"91",110,7,19,"female","Berufsmatura","Deutsch",-0.717492581228873,0.26183386838128,-0.998430795928471,-0.620979573191545,0.624495906052448,0.382467611792644,0.822143132143216,1.4365505770201,-0.387075772964778,0.425571729867529,-0.0577975660836406,-0.0627323400991212,-0.638819012051894,1.47724261396988,-0.043700306310605,-0.758424461304057,0.059850366547469,0.0214365971619762,-0.821338062076953,0.125773433658145,-0.152689835287552,0.104838780262028,0.0259741262108738,-0.00808223403546749,0.778242717853327,217,257,299,0.03,210,242,249,273,300,297,388,348,211,52,0.9576,10.68,1.8824,1.8134,1.8571,0.0221,1.8313,1.9334,1.8177,1.8091,1.8837,1.8306,1.9361,1.9615,76,65,72,91,0.059,64,0.037
"92",111,11,21,"female","Berufsmatura","Deutsch",1.09699278948216,0.0813807969293165,0.196172619727882,0.586933017331222,0.294023364328195,0.173848914451202,1.06556432076037,-0.068875712596854,0.679997979532717,0.425571729867529,1.58741687313441,0.280055089728219,0.420685690863442,-0.368488135333245,0.984937673000556,-0.322187835065257,-1.1610971110209,0.0214365971619762,-0.138841261002825,0.355214232358562,0.345215858265023,0.22548196130173,0.308637350641772,0.229255959211018,0.778242717853327,237,283,363,0.06,230,254,280,300,358,367,428,400,228,69,0.9818,9.28,1.9954,1.9655,2.0072,0.0173,1.9761,2.0148,1.962,1.969,2.0107,2.0037,2.0963,2.1219,99,92,102,128,0.119,81,0.056
"93",113,11,23,"male","Berufslehre","Deutsch",1.09699278948216,-0.640431488878537,1.39077603538423,0.133965795885184,-2.8454657820522,-0.660625874914567,0.0918795662917672,-0.570684475802505,-0.120307334840404,0.122017069402578,-0.0577975660836406,0.394317566337332,0.420685690863442,0.806067796041473,-0.386579632747659,0.259460999919809,1.28079784411584,0.89604976137061,-0.138841261002825,-0.4797623065719,0.593461719659922,0.0659605756511048,0.0598866629130422,0.0182708497155551,0.778242717853327,207,283,391,0.03,205,215,290,276,385,396,434,415,204,88,0.9916,7.93,1.7576,1.944,2.073,0.0835,1.8172,1.6981,1.968,1.92,2.1183,2.0276,2.2192,2.2764,57,88,118,179,0.479,40,0.205
"94",114,7,20,"female","Bachelor","Deutsch",1.70182124638584,0.171607332655298,1.98807774321241,1.94583468166934,-0.532157989982435,2.46865458520706,0.578721943526067,1.93835934022575,0.413229541408344,-0.181537591062372,1.58741687313441,0.394317566337332,2.00994274523645,1.64503631845199,2.01357565231172,0.550285417412342,2.09476282916142,1.77066292557924,0.543655540071302,0.422125632369706,1.88673012955938,1.47580242717161,1.26155272970023,0.872273894611063,0.778242717853327,255,335,375,0,259,262,327,342,380,369,444,433,258,66,0.975,10.5,1.7179,1.6855,1.838,0.0418,1.6693,1.7666,1.7506,1.6204,1.8151,1.8608,1.92,1.8773,52,48,69,82,0.204,40,0.095
"95",115,3,21,"female","Bachelor","Italienisch",-0.717492581228873,0.352060404107262,-0.401129088100295,-0.168012351745508,0.294023364328195,0.591086309134086,-0.881805188176832,-1.57430200221381,1.21353485578146,-0.485092251527323,-0.331999972619982,1.30841737921024,0.420685690863442,-1.03966295326166,1.67069632587466,-0.322187835065257,-1.1610971110209,0.0214365971619762,2.24989754275662,-0.201835643013244,-0.627555844053402,0.784498112907859,-0.0149644580529289,-0.167126607506341,0.778242717853327,254,281,315,0.06,233,275,289,286,312,318,379,412,243,48,0.8753,17.87,1.9794,2.0349,2.1271,0.0504,1.9685,1.9902,2.0363,2.0336,2.0981,2.1561,2.1814,2.2523,95,108,134,161,0.216,76,0.107
"96",116,8,18,"female","Berufsmatura","Serbisch",-0.717492581228873,-0.00884573879666516,-1.59573250375665,-0.319001425560853,0.789732176914574,-0.660625874914567,-0.394962810942532,-0.570684475802505,-0.387075772964778,-1.69931089338713,0.490607246989042,0.622842519555558,-1.16857136350956,-0.0329007263690396,0.984937673000556,-1.04924887879659,-0.75411461849811,0.458743179266293,0.202407139534239,-0.446939595094866,-0.719331382634443,0.0942476029254506,-0.357341124934619,-0.360800205816053,0.778242717853327,188,254,422,0,186,190,244,275,398,475,503,482,168,123,0.969,21.69,1.9897,2.084,2.1495,0.0686,1.985,1.9943,2.0958,2.0722,2.1308,2.1682,2.4237,2.379,98,121,141,265,0.438,58,0.197
"97",117,3,20,"female","Berufsmatura","Deutsch",-0.112664124325195,1.34455229709306,0.196172619727882,-1.07394679463758,-0.366921719120309,0.173848914451202,-0.394962810942532,-0.570684475802505,-0.653844211089151,-0.181537591062372,-0.0577975660836406,0.394317566337332,-1.16857136350956,-0.536281839815347,-0.386579632747659,0.114048791173543,-0.75411461849811,0.458743179266293,-0.480089661539889,-0.0931279712493657,-0.411276588081855,-0.237367208579092,-0.247257255970104,-0.19880165534027,0.778242717853327,233,306,328,0.06,234,241,301,329,332,342,400,370,239,51,0.9539,11.13,2.1337,2.0298,2.0439,0.0309,2.1824,2.085,2.0367,2.0228,2.046,2.0418,2.1083,2.0788,136,107,111,126,-0.047,128,-0.016
"98",118,3,20,"female","Berufsmatura","Deutsch",1.09699278948216,0.712966547011188,-0.401129088100295,1.19088931259261,0.789732176914574,0.799705006475528,-0.881805188176832,-1.57430200221381,1.74707173203021,0.425571729867529,-1.15460719222901,0.165792613119105,-0.638819012051894,-0.368488135333245,0.299179020126449,-0.61301225255779,-1.1610971110209,0.0214365971619762,-1.16258646261402,0.270723720941879,-0.63882693602229,0.222719626307817,-0.0484611962575311,-0.092566667193633,0.778242717853327,292,291,476,0,309,301,282,314,483,468,618,621,244,121,0.8602,48.13,1.928,1.9286,1.9875,0.0441,1.9234,1.9325,1.907,1.9501,1.9593,2.0158,2.0285,2.0033,85,85,97,105,0.099,77,0.042
"99",119,3,18,"male","obligatorische Schulzeit","Deutsch",-1.92714949503623,-0.0990722745226468,0.196172619727882,0.737922091146568,-0.697394260844562,-1.49510066428034,-0.151541622325383,0.432933050608797,0.413229541408344,1.33623571126238,-0.331999972619982,0.165792613119105,0.420685690863442,-0.368488135333245,-1.07233828562177,1.13193425239741,0.059850366547469,0.89604976137061,0.543655540071302,0.376347316185628,-0.191584623318104,-0.180498707064182,0.00142132860111415,0.0232031396781062,0.778242717853327,239,288,415,0.03,235,250,296,288,420,411,437,440,229,83,0.9605,16.63,1.9158,1.9558,1.9391,0.0483,1.9127,1.919,1.9395,1.972,1.9464,1.9318,2.0146,2.0154,82,90,87,103,0.099,76,0.039
"100",120,3,21,"male","Berufsmatura","Deutsch",-0.717492581228873,0.171607332655298,-1.59573250375665,-0.620979573191545,-0.532157989982435,0.591086309134086,-1.36864756541113,-1.07249323900816,-1.45414952546227,-1.69931089338713,-1.15460719222901,-0.634044723144687,-0.109066660594226,1.64503631845199,-0.729458959184712,-0.176775626318991,0.059850366547469,-0.41586998494234,0.202407139534239,-0.704377385939322,-0.764923635044906,-0.0268247837448357,-0.498708601576355,-0.471632524977876,0.778242717853327,220,283,351,0.03,216,232,301,299,360,341,403,412,218,68,0.9982,2.84,1.522,1.6805,1.894,0.0459,1.5175,1.5265,1.6884,1.6727,1.9001,1.888,2.0424,1.9897,33,48,78,99,0.48,24,0.208
"101",122,13,24,"male","Berufslehre","Deutsch",-0.717492581228873,-0.00884573879666516,-0.401129088100295,-2.28185938516035,-0.201685448258183,0.382467611792644,-2.09891113126258,-1.57430200221381,-1.72091796358665,-1.09220157245722,-1.70301200530169,-2.11945691906316,-1.16857136350956,0.134892978113063,-0.043700306310605,-0.758424461304057,0.059850366547469,0.0214365971619762,0.884903940608366,-1.07365462287318,-0.917442778967793,-0.0568195237035337,-0.682638975181501,-0.63829352499293,0.778242717853327,270,328,343,0,280,274,355,356,331,354,400,369,275,40,0.9449,9.6,1.8009,1.926,2.0384,0.0377,1.79,1.8117,1.9086,1.9434,2.0616,2.0152,2.1392,2.1053,63,84,109,138,0.341,51,0.134
"102",123,6,20,"male","Berufslehre","Deutsch",0.492164332578484,0.622740011285207,0.793474327556058,-1.07394679463758,-0.201685448258183,1.6341797958413,-0.638383999559682,0.934741813814448,0.413229541408344,0.122017069402578,-0.606202379156323,-1.09109462958114,1.48019039377878,1.14165520500568,1.32781699943761,-1.04924887879659,0.059850366547469,0.458743179266293,0.543655540071302,-0.369751340094042,0.525703142519819,0.919880043505087,0.358610615310288,0.142286662249271,0.778242717853327,225,287,335,0,217,243,282,293,343,342,358,378,228,55,0.9971,2.9,1.8225,1.8432,2.008,0.057,1.8594,1.7856,1.8614,1.8251,2.0161,1.9999,2.2178,2.1367,66,70,102,146,0.351,41,0.177
"103",124,4,21,"male","Anderes","Deutsch",-1.32232103813255,0.171607332655298,-1.59573250375665,-0.168012351745508,0.9549684477767,-0.243388480231682,-0.881805188176832,-0.068875712596854,0.413229541408344,0.122017069402578,-0.331999972619982,0.508580042946445,-1.69832371496723,-1.03966295326166,-1.41521761205882,-2.64878317500552,-0.347132125975321,-0.41586998494234,-1.16258646261402,-0.408334644182214,-0.894064178008098,-0.643915991950028,-0.648771604713447,-0.495451650676852,0.778242717853327,242,315,401,0.06,228,255,308,338,389,445,528,584,231,95,0.9709,16.27,1.8134,1.7877,1.873,0.0937,1.8541,1.7728,1.7994,1.7761,1.859,1.8869,1.9289,1.976,65,61,75,85,0.128,52,0.072
"104",125,7,24,"male","Anderes","Deutsch",1.09699278948216,0.442286939833243,1.39077603538423,-0.771968647006891,-0.862630531706688,0.382467611792644,1.79582788661182,1.4365505770201,0.946766417657091,-0.181537591062372,0.216404840452701,0.737104996164671,0.420685690863442,0.638274091559371,-0.386579632747659,0.986522043651142,2.09476282916142,2.64527608978788,2.59114594329368,0.234750016720042,1.10936212706068,1.1362250868905,0.826779076890406,0.536546478493867,0.778242717853327,227,277,330,0.03,226,239,291,273,329,331,372,362,226,52,0.9997,0.96,1.9242,1.9512,2.1003,0.0282,1.9338,1.9146,1.968,1.9343,2.1072,2.0935,2.1577,2.1654,84,89,126,145,0.235,65,0.112
"105",126,5,24,"male","Berufslehre","Deutsch",-0.112664124325195,-0.369751881700592,0.196172619727882,-0.0170232779301616,-0.366921719120309,-0.452007177573124,0.335300754908917,0.934741813814448,0.679997979532717,-0.181537591062372,1.58741687313441,0.280055089728219,0.950438042321111,0.134892978113063,-0.043700306310605,-0.61301225255779,-0.75411461849811,-0.853176567046657,-0.138841261002825,-0.202157661243718,0.466998434362424,-0.112139059047905,0.0509005713569334,0.0456490554407725,0.778242717853327,237,281,323,0.06,225,249,286,283,322,325,373,392,232,51,0.9723,8.56,1.7653,1.8571,1.9823,0.0942,1.7608,1.7698,1.8641,1.8501,2.0037,1.9609,2.1372,2.1532,58,72,96,137,0.367,39,0.174
"106",128,12,20,"female","Berufsmatura","Deutsch",0.492164332578484,-1.00133763178246,-0.401129088100295,0.586933017331222,0.789732176914574,-0.243388480231682,-1.85548994264543,0.934741813814448,-0.120307334840404,1.03268105079743,1.03901206006172,1.19415490260112,0.420685690863442,-0.70407554429745,0.984937673000556,-0.031363417572724,0.466832859070259,1.33335634347493,-0.138841261002825,-0.079807457826232,0.49205127804801,0.185280232683853,0.199174684301877,0.130070735740582,0.778242717853327,229,272,326,0.12,221,249,270,274,331,321,369,428,221,60,0.9613,11.86,1.8872,1.8998,2.0029,0.0847,1.8991,1.8753,1.8928,1.9068,2.0205,1.9854,2.1276,2.1861,77,79,101,145,0.276,53,0.134
"107",129,5,19,"female","Berufslehre","Deutsch,Französisch",0.492164332578484,-0.27952534597461,1.39077603538423,-0.0170232779301616,-0.862630531706688,0.173848914451202,1.06556432076037,-1.07249323900816,-0.920612649213525,-2.30642021431703,-1.15460719222901,0.737104996164671,-0.638819012051894,0.638274091559371,1.32781699943761,-0.322187835065257,0.466832859070259,-0.41586998494234,-0.821338062076953,-0.453703814038896,-0.0860243693760131,-0.0029801151307727,-0.180902766181894,-0.185763282140675,0.778242717853327,212,293,375,0.06,211,222,282,304,374,377,436,487,206,91,0.9889,9.48,1.5864,1.6491,1.7932,0.0142,1.5563,1.6165,1.6564,1.6418,1.7974,1.7889,1.9185,1.898,39,45,62,81,0.325,28,0.145
"108",130,7,20,"female","Berufslehre","Deutsch",-0.112664124325195,-0.189298810248628,-0.998430795928471,0.133965795885184,1.45067726036308,0.591086309134086,-0.394962810942532,-1.57430200221381,-0.387075772964778,0.72912639033248,1.31321446659807,-0.0627323400991212,0.420685690863442,0.302686682595166,-0.043700306310605,0.259460999919809,-0.75411461849811,0.89604976137061,-0.821338062076953,0.331494804218232,-0.284268563917346,0.089618101957921,0.0456147807529357,0.0158289125722239,0.778242717853327,241,292,404,0,236,246,284,313,433,378,457,440,230,84,0.977,12.67,2.1321,2.2033,2.2464,0.0454,2.1557,2.1086,2.2415,2.1651,2.2018,2.291,2.2171,2.2368,136,160,176,172,0.081,134,0.038
"109",131,4,28,"male","Bachelor","Deutsch",-0.717492581228873,0.171607332655298,1.39077603538423,0.888911164961914,-0.532157989982435,1.84279849318274,0.822143132143216,-1.07249323900816,-0.387075772964778,0.425571729867529,1.03901206006172,-0.176994816708234,2.00994274523645,1.47724261396988,0.299179020126449,0.404873208666076,0.873815351593048,0.89604976137061,0.202407139534239,0.3634914297186,0.587260062006404,0.721766875869857,0.55750612253162,0.367945800417599,0.778242717853327,221,283,374,0.03,214,228,270,296,357,403,411,388,219,72,0.9889,7.52,2.0462,1.8972,1.969,0.0284,2.0537,2.0387,1.9138,1.8807,2.0177,1.9204,2.059,2.0138,111,79,93,110,-0.011,96,0.005
"110",132,3,19,"female","Berufsmatura","Deutsch",1.09699278948216,-0.27952534597461,-0.401129088100295,-0.620979573191545,0.789732176914574,-1.07786326959745,0.0918795662917672,0.934741813814448,-1.45414952546227,-0.788646911992274,-1.15460719222901,-0.748307199753801,-1.16857136350956,-1.03966295326166,-0.386579632747659,-0.61301225255779,1.68778033663863,0.0214365971619762,0.202407139534239,-0.236758723418313,0.165867882682729,-0.622401940728804,-0.231097593821463,-0.120875530955642,0.778242717853327,246,313,395,0,248,243,309,332,405,385,448,454,244,74,0.9982,3.08,1.9004,1.9016,1.998,0.0505,1.891,1.9098,1.9387,1.8646,2.0091,1.9869,2.0294,2.0033,80,80,100,107,0.136,70,0.057
"111",133,7,18,"male","obligatorische Schulzeit","Deutsch",0.492164332578484,-1.18179070323443,0.793474327556058,1.19088931259261,-0.366921719120309,-1.70371936162178,-0.151541622325383,-1.07249323900816,0.946766417657091,0.122017069402578,0.216404840452701,0.851367472773785,1.48019039377878,0.302686682595166,-1.07233828562177,-1.04924887879659,0.059850366547469,-0.41586998494234,-1.50383486315108,-0.239432756913587,0.328265170317556,-0.574384899180784,-0.161850828592272,-0.0669428888580218,0.778242717853327,293,351,446,0,281,305,352,350,537,465,487,461,289,73,0.9871,8.24,1.7114,1.6867,1.7799,0.0416,1.7548,1.6679,1.666,1.7073,1.8205,1.7393,1.8795,1.9291,51,49,60,82,0.202,38,0.098
"112",134,7,19,"female","Anderes","Deutsch",-1.92714949503623,-0.911111096056482,-1.59573250375665,-0.0170232779301616,-0.697394260844562,-2.3295754536461,-2.34233231987973,-1.07249323900816,-1.1873810873379,0.122017069402578,-0.331999972619982,-1.09109462958114,-1.69832371496723,-0.536281839815347,-0.729458959184712,-1.63089771378166,-0.75411461849811,0.458743179266293,0.884903940608366,-0.912790266515002,-1.22996892398106,-0.5731750366849,-0.905311409060321,-0.747002892349021,0.778242717853327,297,342,434,0,290,316,352,332,425,459,513,568,279,86,0.9447,20.63,2.0244,1.9244,2.1242,0.1071,2.0506,1.9982,1.8924,1.9563,2.099,2.1493,2.0748,2.0955,106,84,133,119,0.024,89,0.049
"113",135,7,18,"female","Berufslehre","Deutsch",-1.32232103813255,-1.09156416750845,-0.998430795928471,-0.620979573191545,-0.201685448258183,-1.49510066428034,-1.61206875402828,-1.57430200221381,0.14646110328397,-1.09220157245722,-1.42880959876535,-0.748307199753801,-0.109066660594226,0.134892978113063,-0.043700306310605,-0.903836670050323,-1.1610971110209,-0.41586998494234,-0.821338062076953,-0.920389364249,-1.09900453444255,-0.4157758227022,-0.811723240464584,-0.69003068232904,0.778242717853327,234,292,450,0.06,237,238,285,309,426,478,500,492,217,108,0.9644,20.41,2.0468,2.1139,2.1341,0.1978,2.0533,2.0404,2.1203,2.1075,2.096,2.1723,2.2091,2.252,111,130,136,167,0.169,96,0.076
"114",136,6,28,"male","Anderes","Deutsch",-0.717492581228873,0.983646154189133,-0.401129088100295,0.888911164961914,1.12020471863883,-0.452007177573124,-0.394962810942532,0.934741813814448,-0.920612649213525,0.425571729867529,-0.606202379156323,-0.0627323400991212,-1.69832371496723,-0.536281839815347,-1.75809693849587,0.404873208666076,0.059850366547469,-0.41586998494234,-1.16258646261402,0.571374027563491,-0.404759263848467,-0.874242508775705,-0.235875915020227,-0.0676460786858786,0.778242717853327,233,307,395,0,227,246,338,312,396,394,483,482,223,94,0.9796,13.34,1.9489,2.0001,2.2114,0.1619,1.9374,1.9605,2.0172,1.983,2.1576,2.2653,2.218,2.4785,89,100,163,224,0.391,57,0.19
